"id","inv","desc","status","created_at","updated_at"
"5153","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","2/11/2025 06:00:22","2/11/2025 06:00:22"
"5154","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","2/11/2025 06:00:24","2/11/2025 06:00:24"
"5155","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","2/11/2025 06:01:01","2/11/2025 06:01:01"
"5156","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","2/11/2025 06:30:22","2/11/2025 06:30:22"
"5157","BGD1.INV.24.638364","Tidak ada invoice weighing detailnya","3","2/11/2025 06:30:38","2/11/2025 06:30:38"
"5158","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","2/11/2025 06:30:38","2/11/2025 06:30:38"
"5159","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","2/11/2025 07:00:06","2/11/2025 07:00:06"
"5160","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","2/11/2025 07:30:29","2/11/2025 07:30:29"
"5161","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","2/11/2025 08:00:29","2/11/2025 08:00:29"
"5162","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","2/11/2025 08:30:35","2/11/2025 08:30:35"
"5163","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","2/11/2025 09:00:44","2/11/2025 09:00:44"
"5164","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","2/11/2025 09:30:22","2/11/2025 09:30:22"
"5165","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","2/11/2025 10:00:11","2/11/2025 10:00:11"
"5166","BGD1.INV.24.662033","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5167","BGD1.INV.24.662036","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5168","BGD1.INV.24.662047","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5169","BGD1.INV.24.662048","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5170","BGD1.INV.24.662049","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5171","BGD1.INV.24.662050","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5172","BGD1.INV.24.662051","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5173","BGD1.INV.24.662052","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5174","BGD1.INV.24.662053","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5175","BGD1.INV.24.662062","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5176","BGD1.INV.24.662071","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5177","BGD1.INV.24.662072","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5178","BGD1.INV.24.662073","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5179","BGD1.INV.24.662080","Tidak ada data customer","2","2/11/2025 10:30:06","2/11/2025 10:30:06"
"5180","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","2/11/2025 10:30:31","2/11/2025 10:30:31"
"5181","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","2/11/2025 11:00:19","2/11/2025 11:00:19"
"5182","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","2/11/2025 11:30:11","2/11/2025 11:30:11"
"5183","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","2/11/2025 12:00:08","2/11/2025 12:00:08"
"5184","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","2/11/2025 12:30:12","2/11/2025 12:30:12"
"5185","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","2/11/2025 13:00:13","2/11/2025 13:00:13"
"5186","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","2/11/2025 13:31:14","2/11/2025 13:31:14"
"5187","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","2/11/2025 14:01:21","2/11/2025 14:01:21"
"5188","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","2/11/2025 14:01:21","2/11/2025 14:01:21"
"5189","BGD1.INV.25.735260","Tidak ada invoice weighing detailnya","3","2/11/2025 14:30:23","2/11/2025 14:30:23"
"5190","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","2/11/2025 14:32:25","2/11/2025 14:32:25"
"5191","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","2/11/2025 15:01:21","2/11/2025 15:01:21"
"5192","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","2/11/2025 15:31:07","2/11/2025 15:31:07"
"5193","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","2/11/2025 16:00:35","2/11/2025 16:00:35"
"5194","BGD1.INV.25.742968","Tidak ada invoice weighing detailnya","3","2/11/2025 16:30:34","2/11/2025 16:30:34"
"5195","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","2/11/2025 16:33:24","2/11/2025 16:33:24"
"5196","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","2/11/2025 17:00:06","2/11/2025 17:00:06"
"5197","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","2/11/2025 17:30:06","2/11/2025 17:30:06"
"5198","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","2/11/2025 18:00:06","2/11/2025 18:00:06"
"5199","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","2/11/2025 18:30:07","2/11/2025 18:30:07"
"5200","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","2/11/2025 19:00:06","2/11/2025 19:00:06"
"5201","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","2/11/2025 19:30:06","2/11/2025 19:30:06"
"5202","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","2/11/2025 20:00:06","2/11/2025 20:00:06"
"5203","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","2/11/2025 20:30:06","2/11/2025 20:30:06"
"5204","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","2/11/2025 21:00:06","2/11/2025 21:00:06"
"5205","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","2/11/2025 21:30:06","2/11/2025 21:30:06"
"5206","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","2/11/2025 22:00:10","2/11/2025 22:00:10"
"5207","BGD1.INV.24.662517","Tidak ada data customer","2","2/11/2025 22:30:06","2/11/2025 22:30:06"
"5208","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","2/11/2025 22:30:06","2/11/2025 22:30:06"
"5209","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","2/11/2025 23:00:06","2/11/2025 23:00:06"
"5210","BGD1.INV.25.735273","Tidak ada invoice weighing detailnya","3","2/11/2025 23:31:57","2/11/2025 23:31:57"
"5211","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","2/11/2025 23:34:19","2/11/2025 23:34:19"
"5212","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 00:03:09","3/11/2025 00:03:09"
"5213","BGD1.INV.25.729054","Tidak ada invoice weighing detailnya","3","3/11/2025 00:30:19","3/11/2025 00:30:19"
"5214","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","3/11/2025 00:30:53","3/11/2025 00:30:53"
"5215","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","3/11/2025 01:00:45","3/11/2025 01:00:45"
"5216","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 01:30:34","3/11/2025 01:30:34"
"5217","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","3/11/2025 02:01:13","3/11/2025 02:01:13"
"5218","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 02:30:59","3/11/2025 02:30:59"
"5219","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","3/11/2025 03:00:43","3/11/2025 03:00:43"
"5220","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","3/11/2025 03:31:53","3/11/2025 03:31:53"
"5221","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","3/11/2025 04:01:23","3/11/2025 04:01:23"
"5222","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","3/11/2025 04:30:41","3/11/2025 04:30:41"
"5223","BGD1.INV.21.999999","Tidak ada invoice weighing detailnya","3","3/11/2025 04:31:25","3/11/2025 04:31:25"
"5224","BGD1.INV.24.645501","Tidak ada invoice weighing detailnya","3","3/11/2025 04:31:25","3/11/2025 04:31:25"
"5225","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 04:31:25","3/11/2025 04:31:25"
"5226","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","3/11/2025 05:00:54","3/11/2025 05:00:54"
"5227","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 05:30:24","3/11/2025 05:30:24"
"5228","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","3/11/2025 06:00:22","3/11/2025 06:00:22"
"5229","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","3/11/2025 06:00:24","3/11/2025 06:00:24"
"5230","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","3/11/2025 06:00:27","3/11/2025 06:00:27"
"5231","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","3/11/2025 06:01:10","3/11/2025 06:01:10"
"5232","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","3/11/2025 06:30:25","3/11/2025 06:30:25"
"5233","BGD1.INV.24.638364","Tidak ada invoice weighing detailnya","3","3/11/2025 06:30:42","3/11/2025 06:30:42"
"5234","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","3/11/2025 06:30:42","3/11/2025 06:30:42"
"5235","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 07:00:06","3/11/2025 07:00:06"
"5236","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","3/11/2025 07:30:32","3/11/2025 07:30:32"
"5237","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","3/11/2025 08:00:32","3/11/2025 08:00:32"
"5238","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","3/11/2025 08:30:38","3/11/2025 08:30:38"
"5239","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","3/11/2025 09:00:50","3/11/2025 09:00:50"
"5240","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","3/11/2025 09:30:24","3/11/2025 09:30:24"
"5241","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","3/11/2025 10:00:12","3/11/2025 10:00:12"
"5242","BGD1.INV.24.662033","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5243","BGD1.INV.24.662036","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5244","BGD1.INV.24.662047","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5245","BGD1.INV.24.662048","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5246","BGD1.INV.24.662049","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5247","BGD1.INV.24.662050","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5248","BGD1.INV.24.662051","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5249","BGD1.INV.24.662052","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5250","BGD1.INV.24.662053","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5251","BGD1.INV.24.662062","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5252","BGD1.INV.24.662071","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5253","BGD1.INV.24.662072","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5254","BGD1.INV.24.662073","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5255","BGD1.INV.24.662080","Tidak ada data customer","2","3/11/2025 10:30:06","3/11/2025 10:30:06"
"5256","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","3/11/2025 10:30:35","3/11/2025 10:30:35"
"5257","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","3/11/2025 11:00:20","3/11/2025 11:00:20"
"5258","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 11:30:12","3/11/2025 11:30:12"
"5259","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","3/11/2025 12:00:09","3/11/2025 12:00:09"
"5260","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","3/11/2025 12:30:12","3/11/2025 12:30:12"
"5261","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","3/11/2025 13:00:13","3/11/2025 13:00:13"
"5262","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","3/11/2025 13:31:13","3/11/2025 13:31:13"
"5263","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 14:01:20","3/11/2025 14:01:20"
"5264","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","3/11/2025 14:01:21","3/11/2025 14:01:21"
"5265","BGD1.INV.25.735260","Tidak ada invoice weighing detailnya","3","3/11/2025 14:30:24","3/11/2025 14:30:24"
"5266","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","3/11/2025 14:32:25","3/11/2025 14:32:25"
"5267","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 15:01:22","3/11/2025 15:01:22"
"5268","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 15:31:07","3/11/2025 15:31:07"
"5269","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 16:00:35","3/11/2025 16:00:35"
"5270","BGD1.INV.25.742968","Tidak ada invoice weighing detailnya","3","3/11/2025 16:30:34","3/11/2025 16:30:34"
"5271","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 16:33:25","3/11/2025 16:33:25"
"5272","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 17:00:06","3/11/2025 17:00:06"
"5273","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 17:30:06","3/11/2025 17:30:06"
"5274","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","3/11/2025 18:00:06","3/11/2025 18:00:06"
"5275","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","3/11/2025 18:30:09","3/11/2025 18:30:09"
"5276","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","3/11/2025 19:00:06","3/11/2025 19:00:06"
"5277","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","3/11/2025 19:30:05","3/11/2025 19:30:05"
"5278","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","3/11/2025 20:00:05","3/11/2025 20:00:05"
"5279","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 20:30:06","3/11/2025 20:30:06"
"5280","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","3/11/2025 21:00:06","3/11/2025 21:00:06"
"5281","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","3/11/2025 21:30:06","3/11/2025 21:30:06"
"5282","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","3/11/2025 22:00:10","3/11/2025 22:00:10"
"5283","BGD1.INV.24.662517","Tidak ada data customer","2","3/11/2025 22:30:06","3/11/2025 22:30:06"
"5284","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","3/11/2025 22:30:07","3/11/2025 22:30:07"
"5285","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","3/11/2025 23:00:06","3/11/2025 23:00:06"
"5286","BGD1.INV.25.735273","Tidak ada invoice weighing detailnya","3","3/11/2025 23:31:55","3/11/2025 23:31:55"
"5287","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","3/11/2025 23:34:17","3/11/2025 23:34:17"
"5288","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","4/11/2025 00:03:08","4/11/2025 00:03:08"
"5289","BGD1.INV.25.729054","Tidak ada invoice weighing detailnya","3","4/11/2025 00:30:19","4/11/2025 00:30:19"
"5290","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","4/11/2025 00:30:53","4/11/2025 00:30:53"
"5291","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","4/11/2025 01:00:46","4/11/2025 01:00:46"
"5292","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","4/11/2025 01:30:30","4/11/2025 01:30:30"
"5293","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","4/11/2025 02:01:04","4/11/2025 02:01:04"
"5294","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","4/11/2025 02:30:54","4/11/2025 02:30:54"
"5295","BGD1.INV.24.657281","Tidak ada invoice weighing detailnya","3","4/11/2025 03:00:05","4/11/2025 03:00:05"
"5296","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","4/11/2025 03:00:39","4/11/2025 03:00:39"
"5297","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","4/11/2025 03:31:43","4/11/2025 03:31:43"
"5298","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","4/11/2025 04:01:41","4/11/2025 04:01:41"
"5299","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","4/11/2025 04:30:38","4/11/2025 04:30:38"
"5300","BGD1.INV.21.999999","Tidak ada invoice weighing detailnya","3","4/11/2025 04:31:18","4/11/2025 04:31:18"
"5301","BGD1.INV.24.645501","Tidak ada invoice weighing detailnya","3","4/11/2025 04:31:18","4/11/2025 04:31:18"
"5302","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","4/11/2025 04:31:23","4/11/2025 04:31:23"
"5303","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","4/11/2025 05:00:50","4/11/2025 05:00:50"
"5304","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","4/11/2025 05:30:23","4/11/2025 05:30:23"
"5305","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","4/11/2025 06:00:21","4/11/2025 06:00:21"
"5306","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","4/11/2025 06:00:23","4/11/2025 06:00:23"
"5307","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","4/11/2025 06:00:25","4/11/2025 06:00:25"
"5308","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","4/11/2025 06:01:03","4/11/2025 06:01:03"
"5309","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","4/11/2025 06:30:24","4/11/2025 06:30:24"
"5310","BGD1.INV.24.638364","Tidak ada invoice weighing detailnya","3","4/11/2025 06:30:39","4/11/2025 06:30:39"
"5311","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","4/11/2025 06:30:39","4/11/2025 06:30:39"
"5312","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","4/11/2025 07:00:06","4/11/2025 07:00:06"
"5313","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","4/11/2025 07:30:30","4/11/2025 07:30:30"
"5314","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","4/11/2025 08:00:30","4/11/2025 08:00:30"
"5315","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","4/11/2025 08:30:35","4/11/2025 08:30:35"
"5316","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","4/11/2025 09:00:42","4/11/2025 09:00:42"
"5317","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","4/11/2025 09:30:23","4/11/2025 09:30:23"
"5318","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","4/11/2025 10:00:12","4/11/2025 10:00:12"
"5319","BGD1.INV.24.662033","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5320","BGD1.INV.24.662036","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5321","BGD1.INV.24.662047","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5322","BGD1.INV.24.662048","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5323","BGD1.INV.24.662049","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5324","BGD1.INV.24.662050","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5325","BGD1.INV.24.662051","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5326","BGD1.INV.24.662052","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5327","BGD1.INV.24.662053","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5328","BGD1.INV.24.662062","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5329","BGD1.INV.24.662071","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5330","BGD1.INV.24.662072","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5331","BGD1.INV.24.662073","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5332","BGD1.INV.24.662080","Tidak ada data customer","2","4/11/2025 10:30:06","4/11/2025 10:30:06"
"5333","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","4/11/2025 10:30:32","4/11/2025 10:30:32"
"5334","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","4/11/2025 11:00:19","4/11/2025 11:00:19"
"5335","BGD1.INV.25.805688","Tidak ada invoice weighing detailnya","3","4/11/2025 11:30:11","4/11/2025 11:30:11"
"5336","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","4/11/2025 12:00:09","4/11/2025 12:00:09"
"5337","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","4/11/2025 12:30:12","4/11/2025 12:30:12"
"5338","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","4/11/2025 13:00:14","4/11/2025 13:00:14"
"5339","BGD1.INV.25.805709","Tidak ada invoice weighing detailnya","3","4/11/2025 13:31:13","4/11/2025 13:31:13"
"5340","BGD1.INV.25.797441","Tidak ada invoice weighing detailnya","3","4/11/2025 14:01:21","4/11/2025 14:01:21"
"5341","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","4/11/2025 14:01:21","4/11/2025 14:01:21"
"5342","BGD1.INV.25.735260","Tidak ada invoice weighing detailnya","3","4/11/2025 14:30:24","4/11/2025 14:30:24"
"5343","BGD1.INV.25.809484","Tidak ada invoice weighing detailnya","3","4/11/2025 14:32:26","4/11/2025 14:32:26"
"5344","BGD1.INV.25.805652","Tidak ada invoice weighing detailnya","3","4/11/2025 15:01:22","4/11/2025 15:01:22"
"5345","BGD1.INV.25.805665","Tidak ada invoice weighing detailnya","3","4/11/2025 15:31:08","4/11/2025 15:31:08"
